"site_No.","date","avg_temp","low_temp","low_temp_hhmm","high_temp","high_temp_hhmm","precipitation","max_wind_speed","avg_wind_speed","degree_of_max_wind_speed","site","PM","Li_ion","Na_ion","NH4_ion","K_ion","Mg_ion","Ca_ion","F_ion","Cl_ion","NO2_ion","Br_ion","NO3_ion","PO4_ion","SO4_ion","Pb","Cd","Cr","Cu","Mn","Fe","Ni","As","Be","Al","Ca_M","Mg_M","OC","EC","TC","z.Li_ion","z.Na_ion","z.NH4_ion","z.K_ion","z.Mg_ion","z.Ca_ion","z.F_ion","z.Cl_ion","z.NO2_ion","z.Br_ion","z.NO3_ion","z.PO4_ion","z.SO4_ion","z.Pb","z.Cd","z.Cr","z.Cu","z.Mn","z.Fe","z.Ni","z.As","z.Be","z.Al","z.Ca_M","z.Mg_M","z.OC","z.EC","z.TC","z.avg_temp","z.low_temp","z.high_temp","z.max_wind_speed","z.avg_wind_speed"
"637",2017-06-14,21,16.1,"0007",27.3,"1355",0,6.5,2,272.8,"Pyeongteak",46.7,0,1.335,4.621,0.296,0.21,0.468,0.059,0.514,0,0,8.347,0,9.814,0.0139,4e-04,0.0047,0.0485,0.0285,0.7497,0.0125,0.0037,0,0.5232,3.5777,0.5351,3.01,0.82,3.83,-0.0487976082929061,3.07852907656397,0.402175059623521,-0.140576220298721,0.309890410113649,-0.298864769593102,0.959827134554554,-0.426887863796848,-0.402849132635594,-1.03394244805807,0.408823514848495,-0.161370771180278,0.781911293863522,-0.726130980232948,-0.460852381256406,-0.321322227583641,0.103698515416324,-0.314007387249518,-0.272042088826376,1.11716470401029,-0.353053703257409,-0.123965215213338,-0.255457195693992,4.02533153259595,0.775841495829907,-0.990434786006337,-0.440170331528078,-1.03147319069855,0.753310968844373,0.737444319031326,0.775741890807423,-0.283308222735756,0.46101948012958
"637",2017-06-15,22.5,15.8,"0309",31.1,"1423",0,7.2,2.4,241.9,"Pyeongteak",52.1,0,1.206,3.79,0.386,0.251,0.841,0.075,0.485,0,0,7.325,0,9.944,0.0151,5e-04,0.0029,0.0619,0.0385,0.8612,0.0128,0.0057,0,0.824,1.1992,0.4025,4.49,1.01,5.51,-0.0487976082929061,2.65368336045526,0.0779975217537614,0.223707014735588,0.537916984577472,0.426384168592831,1.35987747178518,-0.443971258409239,-0.402849132635594,-1.03394244805807,0.219764367184495,-0.161370771180278,0.809526635390825,-0.681575758846004,-0.420332954889388,-0.638169263143139,0.340948778318795,0.0220166916866481,-0.0824111810393383,1.17156301494318,0.183298959145444,-0.123965215213338,0.212987549207534,0.580452591777815,0.3657720125108,-0.647183943598059,-0.309077078368605,-0.678436416226487,0.896385592261696,0.709682130811068,1.12365323907939,0.049184391291605,0.948164052230713
"637",2017-06-16,24.2,17.5,"0526",32.8,"1422",0,7.6,1.9,236.3,"Pyeongteak",65.9,0,0.876,7.451,0.46,0.158,0.682,0.076,0.183,0,0,10.301,0,15.524,0.0398,9e-04,0.0044,0.1371,0.0356,0.9094,0.0162,0.0051,0,0.832,0.8912,0.3199,5.94,1,6.94,-0.0487976082929061,1.5668687378516,1.50617317294653,0.523228785763797,0.0206859742083125,0.11722979547872,1.38488061786209,-0.621874195407247,-0.402849132635594,-1.03394244805807,0.770292765861662,-0.161370771180278,1.99486206402427,0.235519214701914,-0.258255249421316,-0.374130066843557,1.67238308953266,-0.07543029120484,-0.000436205655165723,1.78807720551591,0.0223931604245882,-0.123965215213338,0.225446186040021,0.134363580311771,0.11032903119739,-0.310890888535895,-0.315976723271735,-0.37793487605086,1.05853683213466,0.867001197392528,1.27929778962211,0.239180170735811,0.339233337104297
"637",2017-07-10,25.6,24.1,"0118",27.1,"1431",45.5,9,2.9,219.4,"Pyeongteak",36.4,0,0.799,1.988,0.111,0.11,0.186,0.001,0.538,0,0,1.84,0,5.1,0.005,3e-04,0.005,0.0204,0.0113,0.1508,0.0104,0.0011,0,0.097,0.1543,0.1371,4.04,0.5,4.54,-0.0487976082929061,1.31327865924408,-0.624972301641312,-0.889380647869243,-0.246271966627383,-0.847176299267185,-0.490355337906461,-0.412749882048661,-0.402849132635594,-1.03394244805807,-0.79490238911398,-0.161370771180278,-0.219463475057277,-1.05658220551944,-0.501371807623424,-0.268514388323725,-0.393818826938857,-0.891968803019723,-1.29060666885918,0.736376527480069,-1.05031216438112,-0.123965215213338,-0.919191072944757,-0.932918863030203,-0.454985460135435,-0.751550753789765,-0.660958968428244,-0.882273125296668,1.19207314732417,1.47776933823819,0.757430767214162,0.904165398790533,1.55709476735713
"637",2017-07-11,26.1,22.6,"0446",31,"1314",2.5,6.7,2.4,225,"Pyeongteak",60.6,0,0.539,5.758,0.201,0.134,0.359,0,0.574,0.04,0,5.443,0,12.094,0.0156,7e-04,0.0061,0.0209,0.0271,0.4792,0.01,0.0023,0,0.2921,0.3538,0.1586,4.18,0.7,4.89,-0.0487976082929061,0.457000471738162,0.845724831654708,-0.525097412834935,-0.112792996209535,-0.510800786382021,-0.515358483983375,-0.391542909426382,0.712537128907401,-1.03394244805807,-0.128385648376805,-0.161370771180278,1.2662418991116,-0.663011083268111,-0.339294102155352,-0.0748856443706987,-0.384966205188765,-0.361050758300581,-0.732088371843361,0.663845446236218,-0.728500566939406,-0.123965215213338,-0.615356067192471,-0.643974844239697,-0.388496064272986,-0.719081079507901,-0.52296607036564,-0.808723797281654,1.23976468846327,1.33895839713691,1.11449767728276,-0.188310333013653,0.948164052230713
"637",2017-07-12,26.1,22.4,"2326",31.7,"1455",0,3.4,1.2,303.8,"Pyeongteak",56.1,0,0.202,6.771,0.184,0.073,0.441,0,0.336,0.169,0,4.037,0,15.667,0.0202,6e-04,0.0031,0.0157,0.0282,0.5893,0.0083,0.0023,0,0.3582,0.3759,0.1301,4.37,0.49,4.86,-0.0487976082929061,-0.652867794375275,1.24090154147669,-0.593906468341415,-0.452052046021565,-0.351362682008706,-0.515358483983375,-0.531744561762561,4.30965782238356,-1.03394244805807,-0.388480718450762,-0.161370771180278,2.0252389397043,-0.492216067951495,-0.37981352852237,-0.602964036969861,-0.477033471389723,-0.324088109617603,-0.544838479938851,0.355588350949852,-0.728500566939406,-0.123965215213338,-0.512416580364044,-0.611966509326062,-0.476633170416233,-0.675015092982514,-0.667858613331374,-0.815028025397227,1.23976468846327,1.32045027165673,1.17858660985917,-1.75577551342835,-0.513269664072685
"637",2017-07-13,26.4,21.6,"0512",32.2,"1514",0,3.9,1.2,174.4,"Pyeongteak",68.5,0,0.277,8.986,0.218,0.082,0.563,0,0.422,0.171,0,9.144,0,18.351,0.0214,8e-04,0.0051,0.0467,0.0371,0.946,0.0152,0.0031,0,0.4867,0.5805,0.1733,6.96,0.55,7.51,-0.0487976082929061,-0.405864471056261,2.10498487045565,-0.456288357328455,-0.401997432114872,-0.114149892575237,-0.515358483983375,-0.481083460498228,4.36542713546071,-1.03394244805807,0.556260051725411,-0.161370771180278,2.59538952939107,-0.447660846564552,-0.298774675788334,-0.250911775237086,0.0718290771159923,-0.025026679364415,0.0618103524166333,1.60674950240628,-0.513959501978265,-0.123965215213338,-0.312299726242215,-0.315635951709333,-0.343035872683311,-0.0743261187680285,-0.626460743912593,-0.258154541854981,1.26837961314674,1.24641776973605,1.22436441884233,-1.5182807891231,-0.513269664072685
"637",2017-07-14,27.7,24.2,"0001",33.9,"1247",1,9.1,2.2,241.9,"Pyeongteak",54.9,0,0.689,4.543,0.238,0.131,0.574,0,1.061,0.158,0,2.096,0,12.194,0.0175,7e-04,0.0073,0.0975,0.0356,0.9733,0.0127,0.0028,0,0.6779,0.6515,0.2626,6.89,0.67,7.56,-0.0487976082929061,0.95100711837619,0.371746843072569,-0.375336527320831,-0.129477867511766,-0.0927618541836948,-0.515358483983375,-0.104659696452773,4.00292660045923,-1.03394244805807,-0.747545107507342,-0.161370771180278,1.28748446951721,-0.592465316072118,-0.339294102155352,0.136345712668966,0.971255446925359,-0.07543029120484,0.108240162125926,1.15343024463221,-0.594412401338692,-0.123965215213338,-0.0145383059457671,-0.212803744520732,-0.0668729401011378,-0.0905609559089606,-0.543665005075031,-0.247647494995693,1.39237762010842,1.48702340097828,1.38000896938505,0.951664343651584,0.704591766180147
"637",2017-08-14,22.5,21.7,"0427",23.5,"1737",40,7.1,3.4,123.8,"Pyeongteak",12.3,0,0.109,0.357,0.111,0.024,0.131,0,0.385,0.137,0,0.464,0,0.802,0.0064,4e-04,1e-04,0.0087,0.0422,0.3203,2e-04,7e-04,0,0.0715,0.1427,0.0434,2.72,0.4,3.12,-0.0487976082929061,-0.959151915290853,-1.26123411182853,-0.889380647869243,-0.72457161062467,-0.954116491224897,-0.515358483983375,-0.502879515693348,3.41734881314916,-1.03394244805807,-1.04944777774966,-0.161370771180278,-1.13246915109071,-1.00460111390134,-0.460852381256406,-1.13104242956902,-0.600970175891014,0.14634560089303,-1.00233367451027,-1.11316604423813,-1.15758269686169,-0.123965215213338,-0.958902977848311,-0.949719618007495,-0.74475552489411,-1.05769339701877,-0.729955417459546,-1.18067325610044,0.896385592261696,1.25567183247613,0.427830542535458,0.00168544643055317,2.16602548248354
"637",2017-08-15,23.1,21.6,"0204",25.1,"1440",25.5,8,3.3,135,"Pyeongteak",8.5,0,0.059,0.199,0.08,0.012,0.054,0,0.074,0.048,0,0.242,0,0.617,0.0022,1e-04,0.0018,0.0037,0.0242,0.1683,0.0022,3e-04,0,0.0431,0.037,0.0194,1.91,0.25,2.16,-0.0487976082929061,-1.12382079750353,-1.32287075561123,-1.01485598438106,-0.791311095833594,-1.10383275996569,-0.515358483983375,-0.686084195846926,0.935614381215999,-1.03394244805807,-1.09051542039292,-0.161370771180278,-1.1717679063411,-1.16054438875565,-0.58241066035746,-0.831798007096165,-0.689496393391936,-0.458497741192069,-1.26084397032758,-0.750510638018875,-1.26485322934226,-0.123965215213338,-1.00313113860364,-1.10280925603334,-0.818976245856844,-1.24555365536384,-0.833450091006498,-1.38240855579876,0.953615441628626,1.24641776973605,0.574319531281548,0.429175950180017,2.04423933945826
"637",2017-08-16,25.6,22.9,"0538",30.8,"1543",0.5,6.3,2.6,90,"Pyeongteak",16.5,0,0.119,0.712,0.111,0.03,0.145,0,0.254,0.043,0,1.366,0,1.099,0.0066,1e-04,0.0068,0.0066,0.0418,0.4245,0.0044,5e-04,0,0.0795,0.1077,0.0434,3.61,0.35,3.96,-0.0487976082929061,-0.926218138848318,-1.12274671598766,-0.889380647869243,-0.691201868020208,-0.926895351453843,-0.515358483983375,-0.58004933273553,0.796191098523125,-1.03394244805807,-0.882587355838771,-0.161370771180278,-1.06937871698602,-0.997175243670187,-0.58241066035746,0.0483326472357724,-0.638151187241401,0.132904637735583,-0.825118063824985,-0.351589691177695,-1.21121796310197,-0.123965215213338,-0.946444341015823,-1.00041155112864,-0.74475552489411,-0.851279039084062,-0.764453641975196,-1.0041548688644,1.19207314732417,1.36672058535716,1.0961865536895,-0.378306112457859,1.19173633828128
"637",2017-08-17,25.7,22.7,"2341",31,"1505",19,5.4,1.5,289.7,"Pyeongteak",17.8,0,0.138,0.913,0.116,0.042,0.217,0,0.085,0.165,0,0.977,0,2.413,0.0034,1e-04,0.0022,0.0365,0.0252,0.3484,0.0085,6e-04,0,0.0876,0.149,0.0578,4.09,0.38,4.48,-0.0487976082929061,-0.863643963607501,-1.0443355425679,-0.869142690367337,-0.624462382811284,-0.786900918345566,-0.515358483983375,-0.679604287545674,4.19811919622926,-1.03394244805807,-0.954548225155107,-0.161370771180278,-0.790251341856214,-1.1159891673687,-0.58241066035746,-0.76138755474961,-0.108764406585888,-0.424895333298452,-0.954543284296676,0.391853891571777,-1.18440032998183,-0.123965215213338,-0.93382997122293,-0.94059507004569,-0.70022309231647,-0.739954441546242,-0.743754707265806,-0.894881581527813,1.20161145555199,1.34821245987699,1.11449767728276,-0.805796616207323,-0.147911234996836
"637",2017-08-18,24.9,21.4,"0324",30.6,"1514",0,5.7,1,213.8,"Pyeongteak",28,0,0.187,1.56,0.141,0.063,0.354,0.004,0.165,0.042,0,1.295,0,4.697,0.0133,4e-04,0.0067,0.0635,0.0357,0.6121,0.0205,0.0017,0,0.2739,0.4034,0.1214,5.86,0.7,6.55,-0.0487976082929061,-0.702268459039078,-0.791937387331152,-0.767952902857807,-0.507668283695668,-0.52052262201454,-0.415345899675719,-0.632477681718387,0.76830644198455,-1.03394244805807,-0.895721601909362,-0.161370771180278,-0.305071033791915,-0.74840859092642,-0.460852381256406,0.0307300341491337,0.36927716791909,-0.0720700504154782,-0.506061935566255,2.56778632888731,-0.889406365660261,-0.123965215213338,-0.64369946598638,-0.572137133302308,-0.503538181765224,-0.329444988125532,-0.52296607036564,-0.459889841553304,1.12530498972941,1.22790964425588,1.07787543009624,-0.663299781624168,-0.756841950123252
"637",2017-09-11,20.7,18.1,"0506",24.8,"1626",13,7.4,2.2,126.6,"Pyeongteak",40.4,0,0.072,4.747,0.155,0.014,0.11,0,1.038,0,0.029,6.871,0,5.776,0.0257,9e-04,0.0081,0.0548,0.0443,0.5708,0.0058,0.0035,0,0.181,0.2512,0.0669,6.81,0.41,7.22,-0.0487976082929061,-1.08100688812823,0.45132833251352,-0.71128662185247,-0.780187848298773,-0.994948200881477,-0.515358483983375,-0.118208595628118,-0.402849132635594,-0.596407755512939,0.135779188085223,-0.161370771180278,-0.0758636991153042,-0.288004636594671,-0.258255249421316,0.277166617362076,0.215241549467486,0.216910657469624,-0.576301904100826,-0.0977309068242167,-0.406688969497694,-0.123965215213338,-0.78837538620364,-0.792574625331957,-0.672081068951433,-0.109115055498597,-0.723055772556416,-0.319095413638849,0.724696044160908,0.922525573833043,0.546852845891656,0.144182281013708,0.704591766180147
"637",2017-09-12,21.5,16.6,"0556",26.6,"1259",0,7,2.1,303.8,"Pyeongteak",29.7,0,0.543,1.367,0.212,0.099,0.313,0.005,0.45,0,0.05,0.2,0,4.757,0.0324,8e-04,0.0019,0.0517,0.0282,0.7662,0.0041,0.0049,0,0.5492,0.5717,0.2366,4.62,0.94,5.56,-0.0487976082929061,0.470173982315176,-0.867227718027739,-0.480573906330742,-0.307449828068896,-0.600241674201197,-0.390342753598805,-0.464589148458677,-0.402849132635594,-0.279572288497502,-1.0982849744065,-0.161370771180278,-0.292325491548544,-0.039237983850904,-0.298774675788334,-0.814195394009526,0.160355294616914,-0.324088109617603,-0.243980115925156,-0.405988002110583,-0.0312421058156972,-0.123965215213338,-0.214966625988408,-0.328381352036934,-0.1472787211441,-0.6170335317649,-0.357374592690516,-0.6679293693672,0.801002509983481,0.783714632731755,0.711652958231009,-0.0458134984304982,0.582805623154863
"637",2017-09-13,20,14.4,"0511",26.8,"1238",0,6.9,1.8,320.6,"Pyeongteak",27.2,0,0.415,0.932,0.149,0.098,0.31,0.011,0.871,0,0.019,1.061,0,2.209,0.0363,6e-04,0.0035,0.0303,0.0381,0.8991,0.0036,0.0037,0,0.4945,0.5219,0.2194,5.08,0.9,5.99,-0.0487976082929061,0.0486216438507249,-1.03692354110036,-0.735572170854758,-0.313011451836307,-0.606074775580709,-0.240323877137321,-0.21658538529258,-0.402849132635594,-0.747281787425051,-0.939009117127929,-0.161370771180278,-0.833586185483673,0.105566485656662,-0.37981352852237,-0.532553584623306,-0.218536916287031,0.00857572852920159,-0.017953679648049,-0.496651853665397,-0.353053703257409,-0.123965215213338,-0.30015255533054,-0.400508731163586,-0.200470237834059,-0.510347459124489,-0.384973172303037,-0.577568766377326,0.657927886566157,0.580125252449866,0.72996408182427,-0.0933124432915496,0.217447194079014
"637",2017-09-14,19.8,11.8,"0548",29.1,"1516",0,4.6,1.5,303.8,"Pyeongteak",44.2,0,0.211,2.447,0.272,0.073,0.389,0.011,0.525,0,0.007,5.325,0,2.742,0.0324,0.001,0.0094,0.0219,0.0693,1.0484,0.0054,0.0054,0,0.7277,0.6029,0.197,9.89,0.52,10.4,-0.0487976082929061,-0.623227395576994,-0.445913950399171,-0.23771841630787,-0.452052046021565,-0.452469772586905,-0.240323877137321,-0.420407955495596,-0.402849132635594,-0.928330625719587,-0.150214395367365,-0.161370771180278,-0.720363285221733,-0.039237983850904,-0.217735823054298,0.50600058748838,-0.36726096168858,1.05697085481004,0.235964656967241,-0.170261988068068,0.102846059785016,-0.123965215213338,0.063016708336467,-0.283193114511802,-0.269742910732611,0.605217778702413,-0.647159678621984,0.349152766611846,0.638851270110514,0.339519621207634,0.940542003146775,-1.18578817509574,-0.147911234996836
"637",2017-09-15,21.9,16.7,"0226",28.1,"1536",0,9.1,3.1,73.1,"Pyeongteak",25.6,0,0.316,0.751,0.145,0.089,0.34,0.01,0.091,0,0,0.502,0,2.406,0.023,9e-04,0.0048,0.0119,0.0642,0.8336,0.0019,0.0103,0,0.4524,0.6259,0.1825,4.63,0.69,5.32,-0.0487976082929061,-0.277422742930374,-1.10753260771218,-0.751762536856282,-0.363066065743,-0.547743761785594,-0.265327023214235,-0.676069792108627,-0.402849132635594,-1.03394244805807,-1.04241818126117,-0.161370771180278,-0.791738321784607,-0.388253884715294,-0.258255249421316,-0.303719614497002,-0.544313396690424,0.885598574552594,-0.129351208437744,-0.804908948951764,1.416910082672,-0.123965215213338,-0.365716131661505,-0.249881272746481,-0.314584596314263,-0.614714269316195,-0.529865715268771,-0.71836319429178,0.839155742894767,0.792968695471841,0.848986385180469,0.951664343651584,1.8006670534077
"637",2017-10-16,16.3,12.6,"2314",21.8,"1338",0,4.8,1.8,11.3,"Pyeongteak",38.4,0,0.406,1.654,0.267,0.096,0.499,0.013,0.203,0.012,0,3.786,0,3.488,0.0287,8e-04,0.0036,0.0138,0.0314,0.7187,0.0029,0.0103,0,0.6856,0.6298,0.2159,5.88,0.92,6.81,-0.0487976082929061,0.0189812450524434,-0.755267485333851,-0.257956373809776,-0.324134699371127,-0.238589388671483,-0.190317584983493,-0.610092543950425,-0.0682332541726954,-1.03394244805807,-0.43491305315102,-0.161370771180278,-0.561893709995828,-0.176616583127313,-0.298774675788334,-0.514950971536667,-0.510673434040074,-0.21656040435803,-0.324764583368064,-0.623581245842136,1.416910082672,-0.123965215213338,-0.00254686799449791,-0.244232743055839,-0.211294092974458,-0.324806463228123,-0.371173882496776,-0.405253197885008,0.305010482136759,0.413552123128321,0.272185991992736,-1.09079028537363,0.217447194079014
"637",2017-10-17,14.1,6.5,"0644",23.2,"1437",0,3.9,1.1,343.1,"Pyeongteak",77.5,0,0.298,5.267,0.496,0.136,0.761,0.055,1.17,0.02,0,12.857,0,5.526,0.0485,0.0016,0.0137,0.0355,0.0814,1.285,0.0083,0.0133,0,1.0502,0.8382,0.2706,11.35,0.48,11.83,-0.0487976082929061,-0.336703540526937,0.654183109519868,0.66894207977752,-0.101669748674714,0.270834798472524,0.859814550246897,-0.0404496960130946,0.154843998135903,-1.03394244805807,1.24312562440294,-0.161370771180278,-0.128970125129347,0.558544569757253,0.0253807351478096,1.26291295021385,-0.126469650086073,1.4635599903228,0.638356341114444,0.355588350949852,2.22143907627628,-0.123965215213338,0.565255505646115,0.0576015101568997,-0.0421326997802264,0.943830096213281,-0.674758258234504,0.649654306787473,0.0951677011246843,-0.150945704016917,0.400363857145566,-1.5182807891231,-0.635055807097968
"637",2017-10-18,16.1,10.6,"0145",20.6,"1123",0,6.2,2.4,120.9,"Pyeongteak",46,0,0.726,2.578,0.422,0.126,0.474,0.018,1.167,0.008,0,5.617,0,3.933,0.0158,0.0012,0.0118,0.0157,0.0923,0.9492,0.0067,0.0045,0,0.5242,0.5831,0.2207,7.79,0.46,8.25,-0.0487976082929061,1.07286209121357,-0.394810150807187,0.369420308749311,-0.157285986348818,-0.287198566834079,-0.0653018545989224,-0.0422169437316178,-0.179771880326995,-1.03394244805807,-0.096197496034793,-0.161370771180278,-0.467364271690831,-0.655585213036954,-0.136696970320262,0.92846330156771,-0.477033471389723,1.82982623636322,0.0672526744338399,0.065464025974448,-0.138512638296268,-0.123965215213338,-0.253899866089931,-0.311870265248905,-0.196449948781911,0.118172664474452,-0.688557548040765,-0.102650248337524,0.285933865681116,0.228470868326604,0.162319250433168,-0.42580505731891,0.948164052230713
"637",2017-10-19,15.8,11,"2339",22.7,"1232",0,5.7,1.9,87.2,"Pyeongteak",38.4,0,0.712,1.54,0.325,0.103,0.357,0.017,1.077,0.039,0,4.143,0,2.379,0.0157,7e-04,0.0092,0.0183,0.0686,0.8377,0.0095,0.0038,0,0.3621,0.4665,0.1896,7.34,0.46,7.81,-0.0487976082929061,1.02675480419402,-0.799739494139089,-0.0231960667876658,-0.285203332999255,-0.514689520635028,-0.0903050006758363,-0.0952343752873157,0.684652472368826,-1.03394244805807,-0.368871844035514,-0.161370771180278,-0.797473815794124,-0.659298148152533,-0.339294102155352,0.470795361315102,-0.430999838289244,1.03344916928451,-0.122378233353198,0.573181594681405,-0.326236070137266,-0.123965215213338,-0.506342994908206,-0.480746819589622,-0.292627633029454,0.0138058542827454,-0.688557548040765,-0.195112260699255,0.257318940997651,0.265487119286947,0.354586048162412,-0.663299781624168,0.339233337104297
"637",2017-10-20,14.9,6.9,"0618",23.9,"1355",0,4.1,1.3,295.3,"Pyeongteak",48.5,0,0.373,2.652,0.468,0.092,0.442,0.013,0.634,0.02,0,7.364,0,2.976,0.0193,0.0011,0.0048,0.0279,0.0703,0.8458,0.0039,0.0039,0,0.5369,0.527,0.1887,9.64,0,9.64,-0.0487976082929061,-0.089700217207923,-0.365942355617822,0.555609517766846,-0.346381194440769,-0.349418314882202,-0.190317584983493,-0.356197955055917,0.154843998135903,-1.03394244805807,0.226978953054256,-0.161370771180278,-0.670655670472588,-0.525632483991703,-0.17721639668728,-0.303719614497002,-0.261029500687474,1.09057326270366,-0.108602355747144,-0.442253542732509,-0.299418437017124,-0.123965215213338,-0.234121780118357,-0.393122192337363,-0.295410910065557,0.547236217484799,-1.00594121358475,0.189445654350673,0.171474166947257,-0.113929453056573,0.46445278972198,-1.42328289940099,-0.391483521047402
"637",2017-11-13,8.1,0.5,"0029",13.9,"1535",0,7.3,2.4,222.2,"Pyeongteak",69.2,0,0.354,7.05,0.561,0.123,0.439,0.025,4.766,0.01,0.022,13.617,0,4.055,0.0267,0.0012,0.0052,0.0271,0.0438,0.9006,0.0116,0.0039,0,0.6025,0.5303,0.208,11.01,0.71,11.73,-0.0487976082929061,-0.15227439244874,1.3497409314474,0.932035527302298,-0.173970857651049,-0.355251416261713,0.109720167939476,2.07789123592345,-0.124002567249845,-0.702019577851418,1.38371755417265,-0.161370771180278,-0.441448335795978,-0.250875285438885,-0.136696970320262,-0.233309162150448,-0.275193695487621,0.200109453522816,-0.0154025912024836,0.953969771211622,-0.299418437017124,-0.123965215213338,-0.131960958091961,-0.388342667214512,-0.235725080291358,0.864975172957326,-0.51606642546251,0.628640213068897,-0.47713079254461,-0.706189468422068,-0.451103389941087,0.0966833361526564,0.948164052230713
"637",2017-11-14,7.6,3,"2340",12.7,"1148",0,10.2,2.5,315,"Pyeongteak",50.3,0,1.402,1.622,0.313,0.309,1.089,0.046,1.832,0,0,4.946,0,3.165,0.0243,7e-04,0.0047,0.0132,0.0554,1.6343,0.0083,0.0027,0,1.4111,1.6178,0.7136,4.24,0.98,5.22,-0.0487976082929061,3.29918537872895,-0.767750856226549,-0.0717671647922403,0.860491163087271,0.908587215965784,0.634786235554671,0.349522967207705,-0.402849132635594,-1.03394244805807,-0.220325370870942,-0.161370771180278,-0.630507212405972,-0.339985728212772,-0.339294102155352,-0.321322227583641,-0.521296580140184,0.589897385088768,1.23241980380514,0.355588350949852,-0.621230034458835,-0.123965215213338,1.1272957597517,1.18672811190667,1.32785810799024,-0.705165504815674,-0.329776013077995,-0.739377288010356,-0.524822333683718,-0.474837899919921,-0.560970131500655,1.47415273712315,1.069950195256
"637",2017-11-15,5.4,2.2,"2356",8.9,"1229",0,8.9,2.5,295.3,"Pyeongteak",30.9,0,0.566,1.574,0.26,0.183,0.438,0.041,1.605,0.026,0.007,3.182,0,2.18,0.0304,0.0012,0.0036,0.0173,0.0402,0.7406,0.0025,0.0027,0,0.5234,0.6299,0.3186,4.04,0.59,4.63,-0.0487976082929061,0.545921668133007,-0.786475912565597,-0.286289514312444,0.15972656839357,-0.357195783388217,0.509770505170101,0.215801223172778,0.322151937367353,-0.928330625719587,-0.546646639441682,-0.161370771180278,-0.839746530901302,-0.113496686162476,-0.136696970320262,-0.514950971536667,-0.448705081789428,0.0791407851057963,-0.287518692062807,-0.696112327085987,-0.621230034458835,-0.123965215213338,-0.25514572977318,-0.244087908961207,0.106308742145242,-0.751550753789765,-0.598862164300072,-0.86336044094995,-0.734665114695792,-0.548870401840608,-0.90888147977262,0.856666453929481,1.069950195256
"637",2017-11-16,1.6,-2.4,"0730",7.1,"1505",0,5.5,1.5,47.8,"Pyeongteak",34.9,0,0.316,2.638,0.291,0.196,0.395,0.07,2.224,0,0.01,4.72,0,2.16,0.0287,0.001,0.0054,0.0259,0.0723,0.8997,0.0055,0.003,0,0.4697,0.5332,0.3277,5.24,0.73,5.97,-0.0487976082929061,-0.277422742930374,-0.371403830383378,-0.160814177800627,0.232027677369905,-0.440803569827882,1.23486174140061,0.580443335761411,-0.402849132635594,-0.883068416145953,-0.262132971039302,-0.161370771180278,-0.843995044982426,-0.176616583127313,-0.217735823054298,-0.19810393597717,-0.296439987687843,1.15777807849089,-0.0169332442698227,-0.152129217757105,-0.540777135098407,-0.123965215213338,-0.338774329511251,-0.384142478470189,0.134450765510279,-0.473239259945216,-0.50226713565625,-0.581771585121041,-1.09712082735301,-0.974557287884558,-1.07368159211197,-0.758297671346271,-0.147911234996836
"637",2017-11-17,3.5,-3.1,"0402",7.5,"1547",5,7.9,1.6,317.8,"Pyeongteak",71.9,0,0.381,4.678,0.994,0.15,0.886,0.116,3.737,0.011,0.028,10.721,0,3.202,0.0385,0.0023,0.013,0.0517,0.2074,2.1179,0.0151,0.0034,0,1.003,1.0952,0.2916,14.21,0.91,15.13,-0.0487976082929061,-0.0633531960538948,0.42441106402614,2.68464264696736,-0.0238070159309701,0.513880689285504,2.38500646093865,1.47172526846998,-0.0961179107112703,-0.61149515870415,0.847988305997553,-0.161370771180278,-0.622647461355893,0.187251058199392,0.309016719716935,1.13969465860737,0.160355294616914,5.69746338491849,2.05489071865547,1.58861673209532,-0.433506602617837,-0.123965215213338,0.491749548334439,0.429825133360709,0.0228104310621661,1.60713915654279,-0.378073527399907,1.34311939950046,-0.915892971024402,-1.03933572706516,-1.03705934492545,0.381677005318966,-0.0261250919715524
"637",2017-12-11,-4.1,-8.4,"2356",0.4,"0001",0,12,4.3,272.8,"Pyeongteak",33.7,0,0.747,1.213,0.201,0.176,0.767,0.036,2.428,0.222,0.031,0.991,0,1.968,0.0108,3e-04,0.0026,0.005,0.0286,1.2753,0.0019,0.0018,0,0.8859,0.8777,0.4108,2.49,0.43,2.92,-0.0487976082929061,1.14202302174289,-0.92730394044885,-0.525097412834935,0.120795202021698,0.282501001231547,0.38475477478553,0.700616180620993,5.78754461892802,-0.566232949130516,-0.951958373817244,-0.161370771180278,-0.884780780161211,-0.841231968815885,-0.501371807623424,-0.690977102403055,-0.666479576841696,-0.310647146460156,0.621859302499787,-0.804908948951764,-0.862588732540119,-0.123965215213338,0.309386251698905,0.114810977536474,0.391440011843746,-1.11103643333897,-0.709256482750155,-1.22270144353759,-1.64080439633884,-1.52980105228971,-1.68710423248623,2.32913374462208,3.26210076971109
